,Date,Price,Summer_delta,Weekday,Hour
2293,2010-04-06 14:00:00,53.27,3,1,14
2294,2010-04-06 15:00:00,49.64,3,1,15
2295,2010-04-06 16:00:00,42.76,3,1,16
2296,2010-04-06 17:00:00,41.06,3,1,17
2297,2010-04-06 18:00:00,38.94,3,1,18
2298,2010-04-06 19:00:00,42.04,3,1,19
2299,2010-04-06 20:00:00,44.2,3,1,20
2300,2010-04-06 21:00:00,52.17,3,1,21
2301,2010-04-06 22:00:00,47.12,3,1,22
2302,2010-04-06 23:00:00,44.63,3,1,23
2304,2010-04-07 01:00:00,36.2,3,2,1
2305,2010-04-07 02:00:00,32.96,3,2,2
2306,2010-04-07 03:00:00,28.75,3,2,3
2307,2010-04-07 04:00:00,25.39,3,2,4
2308,2010-04-07 05:00:00,26.37,3,2,5
2309,2010-04-07 06:00:00,33.46,3,2,6
2310,2010-04-07 07:00:00,49.39,3,2,7
2311,2010-04-07 08:00:00,61.26,3,2,8
2312,2010-04-07 09:00:00,59.52,3,2,9
2313,2010-04-07 10:00:00,60.77,3,2,10
2314,2010-04-07 11:00:00,58.83,3,2,11
2315,2010-04-07 12:00:00,58.58,3,2,12
2316,2010-04-07 13:00:00,56.7,3,2,13
2317,2010-04-07 14:00:00,53.3,3,2,14
2318,2010-04-07 15:00:00,53.2,3,2,15
2319,2010-04-07 16:00:00,47.13,3,2,16
2320,2010-04-07 17:00:00,46.11,3,2,17
2321,2010-04-07 18:00:00,44.85,3,2,18
2322,2010-04-07 19:00:00,47.36,3,2,19
2323,2010-04-07 20:00:00,48.8,3,2,20
2324,2010-04-07 21:00:00,54.82,3,2,21
2325,2010-04-07 22:00:00,49.49,3,2,22
2326,2010-04-07 23:00:00,46.0,3,2,23
2328,2010-04-08 01:00:00,37.0,3,3,1
2329,2010-04-08 02:00:00,34.73,3,3,2
2330,2010-04-08 03:00:00,31.78,3,3,3
2331,2010-04-08 04:00:00,28.8,3,3,4
2332,2010-04-08 05:00:00,28.75,3,3,5
2333,2010-04-08 06:00:00,34.28,3,3,6
2334,2010-04-08 07:00:00,43.72,3,3,7
2335,2010-04-08 08:00:00,54.0,3,3,8
2336,2010-04-08 09:00:00,56.0,3,3,9
2337,2010-04-08 10:00:00,58.0,3,3,10
2338,2010-04-08 11:00:00,58.5,3,3,11
2339,2010-04-08 12:00:00,60.0,3,3,12
2340,2010-04-08 13:00:00,56.0,3,3,13
2341,2010-04-08 14:00:00,54.07,3,3,14
2342,2010-04-08 15:00:00,49.8,3,3,15
2343,2010-04-08 16:00:00,46.6,3,3,16
2344,2010-04-08 17:00:00,43.94,3,3,17
2345,2010-04-08 18:00:00,41.72,3,3,18
2346,2010-04-08 19:00:00,45.14,3,3,19
2347,2010-04-08 20:00:00,45.53,3,3,20
2348,2010-04-08 21:00:00,52.43,3,3,21
2349,2010-04-08 22:00:00,48.01,3,3,22
2350,2010-04-08 23:00:00,43.5,3,3,23
2352,2010-04-09 01:00:00,39.16,3,4,1
2353,2010-04-09 02:00:00,36.93,3,4,2
2354,2010-04-09 03:00:00,33.99,3,4,3
2355,2010-04-09 04:00:00,30.5,3,4,4
2356,2010-04-09 05:00:00,29.93,3,4,5
2357,2010-04-09 06:00:00,33.59,3,4,6
2358,2010-04-09 07:00:00,42.5,3,4,7
2359,2010-04-09 08:00:00,50.66,3,4,8
2360,2010-04-09 09:00:00,53.46,3,4,9
2361,2010-04-09 10:00:00,54.93,3,4,10
2362,2010-04-09 11:00:00,53.99,3,4,11
2363,2010-04-09 12:00:00,53.0,3,4,12
2364,2010-04-09 13:00:00,50.0,3,4,13
2365,2010-04-09 14:00:00,46.99,3,4,14
2366,2010-04-09 15:00:00,43.01,3,4,15
2367,2010-04-09 16:00:00,39.29,3,4,16
2368,2010-04-09 17:00:00,38.84,3,4,17
2369,2010-04-09 18:00:00,38.2,3,4,18
2370,2010-04-09 19:00:00,41.0,3,4,19
2371,2010-04-09 20:00:00,41.44,3,4,20
2372,2010-04-09 21:00:00,45.85,3,4,21
2373,2010-04-09 22:00:00,43.33,3,4,22
2374,2010-04-09 23:00:00,42.49,3,4,23
2376,2010-04-10 01:00:00,37.99,3,5,1
2377,2010-04-10 02:00:00,36.01,3,5,2
2378,2010-04-10 03:00:00,33.91,3,5,3
2379,2010-04-10 04:00:00,28.35,3,5,4
2380,2010-04-10 05:00:00,26.33,3,5,5
2381,2010-04-10 06:00:00,31.08,3,5,6
2382,2010-04-10 07:00:00,32.24,3,5,7
2383,2010-04-10 08:00:00,35.84,3,5,8
2384,2010-04-10 09:00:00,38.59,3,5,9
2385,2010-04-10 10:00:00,43.05,3,5,10
2386,2010-04-10 11:00:00,44.55,3,5,11
2387,2010-04-10 12:00:00,44.39,3,5,12
2388,2010-04-10 13:00:00,45.86,3,5,13
2389,2010-04-10 14:00:00,39.23,3,5,14
2390,2010-04-10 15:00:00,35.91,3,5,15
2391,2010-04-10 16:00:00,31.53,3,5,16
2392,2010-04-10 17:00:00,30.23,3,5,17
2393,2010-04-10 18:00:00,30.15,3,5,18
2394,2010-04-10 19:00:00,32.15,3,5,19
2395,2010-04-10 20:00:00,35.62,3,5,20
2396,2010-04-10 21:00:00,36.55,3,5,21
2397,2010-04-10 22:00:00,41.19,3,5,22
2398,2010-04-10 23:00:00,42.76,3,5,23
2400,2010-04-11 01:00:00,33.0,3,6,1
2401,2010-04-11 02:00:00,28.36,3,6,2
2402,2010-04-11 03:00:00,27.48,3,6,3
2403,2010-04-11 04:00:00,22.74,3,6,4
2404,2010-04-11 05:00:00,21.01,3,6,5
2405,2010-04-11 06:00:00,21.05,3,6,6
2406,2010-04-11 07:00:00,17.25,3,6,7
2407,2010-04-11 08:00:00,19.01,3,6,8
2408,2010-04-11 09:00:00,27.51,3,6,9
2409,2010-04-11 10:00:00,32.41,3,6,10
2410,2010-04-11 11:00:00,34.99,3,6,11
2411,2010-04-11 12:00:00,36.96,3,6,12
2412,2010-04-11 13:00:00,38.9,3,6,13
2413,2010-04-11 14:00:00,33.4,3,6,14
2414,2010-04-11 15:00:00,29.13,3,6,15
2415,2010-04-11 16:00:00,24.06,3,6,16
2416,2010-04-11 17:00:00,16.51,3,6,17
2417,2010-04-11 18:00:00,18.39,3,6,18
2418,2010-04-11 19:00:00,28.0,3,6,19
2419,2010-04-11 20:00:00,30.65,3,6,20
2420,2010-04-11 21:00:00,38.7,3,6,21
2421,2010-04-11 22:00:00,41.01,3,6,22
2422,2010-04-11 23:00:00,44.27,3,6,23
2424,2010-04-12 01:00:00,34.57,3,0,1
2425,2010-04-12 02:00:00,31.0,3,0,2
2426,2010-04-12 03:00:00,27.28,3,0,3
2427,2010-04-12 04:00:00,21.07,3,0,4
2428,2010-04-12 05:00:00,20.8,3,0,5
2429,2010-04-12 06:00:00,30.5,3,0,6
2430,2010-04-12 07:00:00,43.9,3,0,7
2431,2010-04-12 08:00:00,57.38,3,0,8
2432,2010-04-12 09:00:00,59.3,3,0,9
2433,2010-04-12 10:00:00,64.31,3,0,10
2434,2010-04-12 11:00:00,62.5,3,0,11
2435,2010-04-12 12:00:00,62.01,3,0,12
2436,2010-04-12 13:00:00,57.0,3,0,13
2437,2010-04-12 14:00:00,56.08,3,0,14
2438,2010-04-12 15:00:00,51.2,3,0,15
2439,2010-04-12 16:00:00,44.65,3,0,16
2440,2010-04-12 17:00:00,41.7,3,0,17
2441,2010-04-12 18:00:00,40.57,3,0,18
2442,2010-04-12 19:00:00,45.6,3,0,19
2443,2010-04-12 20:00:00,48.85,3,0,20
2444,2010-04-12 21:00:00,53.05,3,0,21
2445,2010-04-12 22:00:00,49.76,3,0,22
2446,2010-04-12 23:00:00,48.6,3,0,23
2448,2010-04-13 01:00:00,37.15,3,1,1
2449,2010-04-13 02:00:00,35.0,3,1,2
2450,2010-04-13 03:00:00,33.0,3,1,3
2451,2010-04-13 04:00:00,27.55,3,1,4
2452,2010-04-13 05:00:00,27.97,3,1,5
2453,2010-04-13 06:00:00,35.05,3,1,6
2454,2010-04-13 07:00:00,42.19,3,1,7
2455,2010-04-13 08:00:00,56.22,3,1,8
2456,2010-04-13 09:00:00,65.29,3,1,9
2457,2010-04-13 10:00:00,72.5,3,1,10
2458,2010-04-13 11:00:00,70.5,3,1,11
2459,2010-04-13 12:00:00,70.0,3,1,12
2460,2010-04-13 13:00:00,59.88,3,1,13
2461,2010-04-13 14:00:00,54.43,3,1,14
2462,2010-04-13 15:00:00,51.21,3,1,15
2463,2010-04-13 16:00:00,46.54,3,1,16
2464,2010-04-13 17:00:00,42.38,3,1,17
2465,2010-04-13 18:00:00,41.52,3,1,18
2466,2010-04-13 19:00:00,43.23,3,1,19
2467,2010-04-13 20:00:00,45.04,3,1,20
2468,2010-04-13 21:00:00,50.0,3,1,21
2469,2010-04-13 22:00:00,46.86,3,1,22
2470,2010-04-13 23:00:00,44.6,3,1,23
2472,2010-04-14 01:00:00,37.0,3,2,1
2473,2010-04-14 02:00:00,34.02,3,2,2
2474,2010-04-14 03:00:00,32.5,3,2,3
2475,2010-04-14 04:00:00,31.0,3,2,4
2476,2010-04-14 05:00:00,32.01,3,2,5
2477,2010-04-14 06:00:00,39.25,3,2,6
2478,2010-04-14 07:00:00,43.56,3,2,7
2479,2010-04-14 08:00:00,53.2,3,2,8
2480,2010-04-14 09:00:00,57.48,3,2,9
2481,2010-04-14 10:00:00,62.29,3,2,10
2482,2010-04-14 11:00:00,60.0,3,2,11
2483,2010-04-14 12:00:00,60.0,3,2,12
2484,2010-04-14 13:00:00,53.03,3,2,13
2485,2010-04-14 14:00:00,53.02,3,2,14
2486,2010-04-14 15:00:00,48.01,3,2,15
2487,2010-04-14 16:00:00,43.31,3,2,16
2488,2010-04-14 17:00:00,44.3,3,2,17
2489,2010-04-14 18:00:00,43.99,3,2,18
2490,2010-04-14 19:00:00,44.02,3,2,19
2491,2010-04-14 20:00:00,44.12,3,2,20
2492,2010-04-14 21:00:00,49.51,3,2,21
2493,2010-04-14 22:00:00,47.89,3,2,22
2494,2010-04-14 23:00:00,44.03,3,2,23
2496,2010-04-15 01:00:00,39.59,3,3,1
2497,2010-04-15 02:00:00,36.0,3,3,2
2498,2010-04-15 03:00:00,33.37,3,3,3
2499,2010-04-15 04:00:00,31.0,3,3,4
2500,2010-04-15 05:00:00,31.5,3,3,5
2501,2010-04-15 06:00:00,38.0,3,3,6
2502,2010-04-15 07:00:00,47.0,3,3,7
2503,2010-04-15 08:00:00,58.28,3,3,8
2504,2010-04-15 09:00:00,64.5,3,3,9
2505,2010-04-15 10:00:00,69.0,3,3,10
2506,2010-04-15 11:00:00,64.68,3,3,11
2507,2010-04-15 12:00:00,62.56,3,3,12
2508,2010-04-15 13:00:00,59.61,3,3,13
2509,2010-04-15 14:00:00,55.4,3,3,14
2510,2010-04-15 15:00:00,53.83,3,3,15
2511,2010-04-15 16:00:00,50.46,3,3,16
2512,2010-04-15 17:00:00,45.18,3,3,17
2513,2010-04-15 18:00:00,42.95,3,3,18
2514,2010-04-15 19:00:00,46.0,3,3,19
2515,2010-04-15 20:00:00,48.96,3,3,20
2516,2010-04-15 21:00:00,48.0,3,3,21
2517,2010-04-15 22:00:00,47.2,3,3,22
2518,2010-04-15 23:00:00,47.0,3,3,23
2520,2010-04-16 01:00:00,37.49,3,4,1
2521,2010-04-16 02:00:00,35.7,3,4,2
2522,2010-04-16 03:00:00,33.64,3,4,3
2523,2010-04-16 04:00:00,31.18,3,4,4
2524,2010-04-16 05:00:00,30.19,3,4,5
2525,2010-04-16 06:00:00,36.0,3,4,6
2526,2010-04-16 07:00:00,41.29,3,4,7
2527,2010-04-16 08:00:00,52.5,3,4,8
2528,2010-04-16 09:00:00,57.3,3,4,9
2529,2010-04-16 10:00:00,59.5,3,4,10
2530,2010-04-16 11:00:00,57.21,3,4,11
2531,2010-04-16 12:00:00,54.47,3,4,12
2532,2010-04-16 13:00:00,51.81,3,4,13
2533,2010-04-16 14:00:00,47.08,3,4,14
2534,2010-04-16 15:00:00,44.0,3,4,15
2535,2010-04-16 16:00:00,41.6,3,4,16
2536,2010-04-16 17:00:00,40.0,3,4,17
2537,2010-04-16 18:00:00,39.93,3,4,18
2538,2010-04-16 19:00:00,42.79,3,4,19
2539,2010-04-16 20:00:00,43.0,3,4,20
2540,2010-04-16 21:00:00,47.77,3,4,21
2541,2010-04-16 22:00:00,48.38,3,4,22
2542,2010-04-16 23:00:00,46.0,3,4,23
2544,2010-04-17 01:00:00,41.62,3,5,1
2545,2010-04-17 02:00:00,41.36,3,5,2
2546,2010-04-17 03:00:00,36.75,3,5,3
2547,2010-04-17 04:00:00,33.0,3,5,4
2548,2010-04-17 05:00:00,31.56,3,5,5
2549,2010-04-17 06:00:00,32.8,3,5,6
2550,2010-04-17 07:00:00,31.38,3,5,7
2551,2010-04-17 08:00:00,34.0,3,5,8
2552,2010-04-17 09:00:00,37.62,3,5,9
2553,2010-04-17 10:00:00,42.0,3,5,10
2554,2010-04-17 11:00:00,46.1,3,5,11
2555,2010-04-17 12:00:00,45.62,3,5,12
2556,2010-04-17 13:00:00,45.57,3,5,13
2557,2010-04-17 14:00:00,40.82,3,5,14
2558,2010-04-17 15:00:00,37.5,3,5,15
2559,2010-04-17 16:00:00,33.66,3,5,16
2560,2010-04-17 17:00:00,33.05,3,5,17
2561,2010-04-17 18:00:00,35.89,3,5,18
2562,2010-04-17 19:00:00,40.89,3,5,19
2563,2010-04-17 20:00:00,42.34,3,5,20
2564,2010-04-17 21:00:00,45.16,3,5,21
2565,2010-04-17 22:00:00,46.11,3,5,22
2566,2010-04-17 23:00:00,45.6,3,5,23
2568,2010-04-18 01:00:00,41.11,3,6,1
2569,2010-04-18 02:00:00,38.69,3,6,2
2570,2010-04-18 03:00:00,34.22,3,6,3
2571,2010-04-18 04:00:00,30.3,3,6,4
2572,2010-04-18 05:00:00,29.1,3,6,5
2573,2010-04-18 06:00:00,30.27,3,6,6
2574,2010-04-18 07:00:00,26.43,3,6,7
2575,2010-04-18 08:00:00,26.25,3,6,8
2576,2010-04-18 09:00:00,31.09,3,6,9
2577,2010-04-18 10:00:00,35.12,3,6,10
2578,2010-04-18 11:00:00,39.53,3,6,11
2579,2010-04-18 12:00:00,41.5,3,6,12
2580,2010-04-18 13:00:00,42.62,3,6,13
2581,2010-04-18 14:00:00,37.62,3,6,14
2582,2010-04-18 15:00:00,31.1,3,6,15
2583,2010-04-18 16:00:00,25.78,3,6,16
2584,2010-04-18 17:00:00,22.1,3,6,17
2585,2010-04-18 18:00:00,26.51,3,6,18
2586,2010-04-18 19:00:00,34.83,3,6,19
2587,2010-04-18 20:00:00,40.5,3,6,20
2588,2010-04-18 21:00:00,46.82,3,6,21
2589,2010-04-18 22:00:00,49.31,3,6,22
2590,2010-04-18 23:00:00,48.48,3,6,23
2592,2010-04-19 01:00:00,37.25,3,0,1
2593,2010-04-19 02:00:00,31.68,3,0,2
2594,2010-04-19 03:00:00,28.67,3,0,3
2595,2010-04-19 04:00:00,25.62,3,0,4
2596,2010-04-19 05:00:00,25.9,3,0,5
2597,2010-04-19 06:00:00,33.36,3,0,6
2598,2010-04-19 07:00:00,43.0,3,0,7
2599,2010-04-19 08:00:00,56.19,3,0,8
2600,2010-04-19 09:00:00,62.88,3,0,9
2601,2010-04-19 10:00:00,65.0,3,0,10
2602,2010-04-19 11:00:00,63.0,3,0,11
2603,2010-04-19 12:00:00,63.32,3,0,12
2604,2010-04-19 13:00:00,58.7,3,0,13
2605,2010-04-19 14:00:00,56.6,3,0,14
2606,2010-04-19 15:00:00,54.1,3,0,15
2607,2010-04-19 16:00:00,49.73,3,0,16
2608,2010-04-19 17:00:00,47.36,3,0,17
2609,2010-04-19 18:00:00,46.25,3,0,18
2610,2010-04-19 19:00:00,48.73,3,0,19
2611,2010-04-19 20:00:00,49.37,3,0,20
2612,2010-04-19 21:00:00,50.84,3,0,21
2613,2010-04-19 22:00:00,48.9,3,0,22
2614,2010-04-19 23:00:00,47.09,3,0,23
2616,2010-04-20 01:00:00,38.76,3,1,1
2617,2010-04-20 02:00:00,35.54,3,1,2
2618,2010-04-20 03:00:00,32.0,3,1,3
2619,2010-04-20 04:00:00,30.6,3,1,4
2620,2010-04-20 05:00:00,30.33,3,1,5
2621,2010-04-20 06:00:00,36.74,3,1,6
2622,2010-04-20 07:00:00,45.0,3,1,7
2623,2010-04-20 08:00:00,53.4,3,1,8
2624,2010-04-20 09:00:00,54.08,3,1,9
2625,2010-04-20 10:00:00,56.5,3,1,10
2626,2010-04-20 11:00:00,53.36,3,1,11
2627,2010-04-20 12:00:00,52.8,3,1,12
2628,2010-04-20 13:00:00,51.76,3,1,13
2629,2010-04-20 14:00:00,50.75,3,1,14
2630,2010-04-20 15:00:00,48.33,3,1,15
2631,2010-04-20 16:00:00,43.51,3,1,16
2632,2010-04-20 17:00:00,41.2,3,1,17
2633,2010-04-20 18:00:00,40.37,3,1,18
2634,2010-04-20 19:00:00,42.11,3,1,19
2635,2010-04-20 20:00:00,42.5,3,1,20
2636,2010-04-20 21:00:00,45.05,3,1,21
2637,2010-04-20 22:00:00,45.26,3,1,22
2638,2010-04-20 23:00:00,43.15,3,1,23
2640,2010-04-21 01:00:00,35.81,3,2,1
2641,2010-04-21 02:00:00,33.99,3,2,2
2642,2010-04-21 03:00:00,29.25,3,2,3
2643,2010-04-21 04:00:00,28.0,3,2,4
2644,2010-04-21 05:00:00,27.97,3,2,5
2645,2010-04-21 06:00:00,38.06,3,2,6
2646,2010-04-21 07:00:00,40.42,3,2,7
2647,2010-04-21 08:00:00,56.19,3,2,8
2648,2010-04-21 09:00:00,66.95,3,2,9
2649,2010-04-21 10:00:00,63.96,3,2,10
2650,2010-04-21 11:00:00,60.12,3,2,11
2651,2010-04-21 12:00:00,58.35,3,2,12
2652,2010-04-21 13:00:00,61.99,3,2,13
2653,2010-04-21 14:00:00,53.03,3,2,14
2654,2010-04-21 15:00:00,51.21,3,2,15
2655,2010-04-21 16:00:00,46.52,3,2,16
2656,2010-04-21 17:00:00,44.35,3,2,17
2657,2010-04-21 18:00:00,42.11,3,2,18
2658,2010-04-21 19:00:00,43.7,3,2,19
2659,2010-04-21 20:00:00,41.7,3,2,20
2660,2010-04-21 21:00:00,44.6,3,2,21
2661,2010-04-21 22:00:00,46.15,3,2,22
2662,2010-04-21 23:00:00,45.11,3,2,23
2664,2010-04-22 01:00:00,45.4,3,3,1
2665,2010-04-22 02:00:00,42.43,3,3,2
2666,2010-04-22 03:00:00,36.25,3,3,3
2667,2010-04-22 04:00:00,29.99,3,3,4
2668,2010-04-22 05:00:00,27.5,3,3,5
2669,2010-04-22 06:00:00,35.4,3,3,6
2670,2010-04-22 07:00:00,42.09,3,3,7
2671,2010-04-22 08:00:00,53.27,3,3,8
2672,2010-04-22 09:00:00,56.27,3,3,9
2673,2010-04-22 10:00:00,66.19,3,3,10
2674,2010-04-22 11:00:00,63.85,3,3,11
2675,2010-04-22 12:00:00,66.19,3,3,12
2676,2010-04-22 13:00:00,66.19,3,3,13
2677,2010-04-22 14:00:00,58.66,3,3,14
2678,2010-04-22 15:00:00,52.23,3,3,15
2679,2010-04-22 16:00:00,46.1,3,3,16
2680,2010-04-22 17:00:00,45.6,3,3,17
2681,2010-04-22 18:00:00,44.59,3,3,18
2682,2010-04-22 19:00:00,45.13,3,3,19
2683,2010-04-22 20:00:00,46.62,3,3,20
2684,2010-04-22 21:00:00,50.7,3,3,21
2685,2010-04-22 22:00:00,51.25,3,3,22
2686,2010-04-22 23:00:00,52.11,3,3,23
2688,2010-04-23 01:00:00,44.6,3,4,1
2689,2010-04-23 02:00:00,41.59,3,4,2
2690,2010-04-23 03:00:00,34.36,3,4,3
2691,2010-04-23 04:00:00,30.23,3,4,4
2692,2010-04-23 05:00:00,30.0,3,4,5
2693,2010-04-23 06:00:00,38.07,3,4,6
2694,2010-04-23 07:00:00,42.54,3,4,7
2695,2010-04-23 08:00:00,50.66,3,4,8
2696,2010-04-23 09:00:00,54.18,3,4,9
2697,2010-04-23 10:00:00,56.18,3,4,10
2698,2010-04-23 11:00:00,56.14,3,4,11
2699,2010-04-23 12:00:00,56.0,3,4,12
2700,2010-04-23 13:00:00,55.21,3,4,13
2701,2010-04-23 14:00:00,50.95,3,4,14
2702,2010-04-23 15:00:00,47.0,3,4,15
2703,2010-04-23 16:00:00,42.55,3,4,16
2704,2010-04-23 17:00:00,42.86,3,4,17
2705,2010-04-23 18:00:00,41.47,3,4,18
2706,2010-04-23 19:00:00,43.42,3,4,19
2707,2010-04-23 20:00:00,43.46,3,4,20
2708,2010-04-23 21:00:00,46.0,3,4,21
2709,2010-04-23 22:00:00,46.53,3,4,22
2710,2010-04-23 23:00:00,44.83,3,4,23
2712,2010-04-24 01:00:00,42.54,3,5,1
2713,2010-04-24 02:00:00,40.04,3,5,2
2714,2010-04-24 03:00:00,38.07,3,5,3
2715,2010-04-24 04:00:00,32.99,3,5,4
2716,2010-04-24 05:00:00,30.31,3,5,5
2717,2010-04-24 06:00:00,32.08,3,5,6
2718,2010-04-24 07:00:00,33.99,3,5,7
2719,2010-04-24 08:00:00,36.63,3,5,8
2720,2010-04-24 09:00:00,41.45,3,5,9
2721,2010-04-24 10:00:00,44.37,3,5,10
2722,2010-04-24 11:00:00,46.75,3,5,11
2723,2010-04-24 12:00:00,47.22,3,5,12
2724,2010-04-24 13:00:00,47.24,3,5,13
2725,2010-04-24 14:00:00,42.71,3,5,14
2726,2010-04-24 15:00:00,41.65,3,5,15
2727,2010-04-24 16:00:00,39.01,3,5,16
2728,2010-04-24 17:00:00,36.26,3,5,17
2729,2010-04-24 18:00:00,36.81,3,5,18
2730,2010-04-24 19:00:00,39.93,3,5,19
2731,2010-04-24 20:00:00,40.13,3,5,20
2732,2010-04-24 21:00:00,40.44,3,5,21
2733,2010-04-24 22:00:00,43.1,3,5,22
2734,2010-04-24 23:00:00,44.61,3,5,23
2736,2010-04-25 01:00:00,34.1,3,6,1
2737,2010-04-25 02:00:00,31.01,3,6,2
2738,2010-04-25 03:00:00,29.05,3,6,3
2739,2010-04-25 04:00:00,25.63,3,6,4
2740,2010-04-25 05:00:00,24.86,3,6,5
2741,2010-04-25 06:00:00,25.66,3,6,6
2742,2010-04-25 07:00:00,20.02,3,6,7
2743,2010-04-25 08:00:00,17.1,3,6,8
2744,2010-04-25 09:00:00,26.85,3,6,9
2745,2010-04-25 10:00:00,30.0,3,6,10
2746,2010-04-25 11:00:00,34.12,3,6,11
2747,2010-04-25 12:00:00,35.52,3,6,12
2748,2010-04-25 13:00:00,37.9,3,6,13
2749,2010-04-25 14:00:00,33.57,3,6,14
2750,2010-04-25 15:00:00,30.18,3,6,15
2751,2010-04-25 16:00:00,28.2,3,6,16
2752,2010-04-25 17:00:00,27.98,3,6,17
2753,2010-04-25 18:00:00,28.01,3,6,18
2754,2010-04-25 19:00:00,30.44,3,6,19
2755,2010-04-25 20:00:00,32.07,3,6,20
2756,2010-04-25 21:00:00,33.9,3,6,21
2757,2010-04-25 22:00:00,41.8,3,6,22
2758,2010-04-25 23:00:00,40.0,3,6,23
2760,2010-04-26 01:00:00,28.11,3,0,1
2761,2010-04-26 02:00:00,25.89,3,0,2
2762,2010-04-26 03:00:00,20.51,3,0,3
2763,2010-04-26 04:00:00,16.95,3,0,4
2764,2010-04-26 05:00:00,14.93,3,0,5
2765,2010-04-26 06:00:00,24.9,3,0,6
2766,2010-04-26 07:00:00,33.39,3,0,7
2767,2010-04-26 08:00:00,44.96,3,0,8
2768,2010-04-26 09:00:00,50.01,3,0,9
2769,2010-04-26 10:00:00,52.09,3,0,10
2770,2010-04-26 11:00:00,51.6,3,0,11
2771,2010-04-26 12:00:00,53.03,3,0,12
2772,2010-04-26 13:00:00,52.23,3,0,13
2773,2010-04-26 14:00:00,51.42,3,0,14
2774,2010-04-26 15:00:00,50.71,3,0,15
2775,2010-04-26 16:00:00,48.0,3,0,16
2776,2010-04-26 17:00:00,44.07,3,0,17
2777,2010-04-26 18:00:00,43.19,3,0,18
2778,2010-04-26 19:00:00,45.49,3,0,19
2779,2010-04-26 20:00:00,44.28,3,0,20
2780,2010-04-26 21:00:00,47.28,3,0,21
2781,2010-04-26 22:00:00,47.81,3,0,22
2782,2010-04-26 23:00:00,45.69,3,0,23
2784,2010-04-27 01:00:00,31.91,3,1,1
2785,2010-04-27 02:00:00,29.58,3,1,2
2786,2010-04-27 03:00:00,26.0,3,1,3
2787,2010-04-27 04:00:00,24.92,3,1,4
2788,2010-04-27 05:00:00,24.59,3,1,5
2789,2010-04-27 06:00:00,30.09,3,1,6
2790,2010-04-27 07:00:00,41.24,3,1,7
2791,2010-04-27 08:00:00,49.0,3,1,8
2792,2010-04-27 09:00:00,53.1,3,1,9
2793,2010-04-27 10:00:00,59.67,3,1,10
2794,2010-04-27 11:00:00,53.27,3,1,11
2795,2010-04-27 12:00:00,54.17,3,1,12
2796,2010-04-27 13:00:00,50.99,3,1,13
2797,2010-04-27 14:00:00,50.0,3,1,14
2798,2010-04-27 15:00:00,49.5,3,1,15
2799,2010-04-27 16:00:00,47.43,3,1,16
2800,2010-04-27 17:00:00,46.0,3,1,17
2801,2010-04-27 18:00:00,43.01,3,1,18
2802,2010-04-27 19:00:00,44.07,3,1,19
2803,2010-04-27 20:00:00,43.12,3,1,20
2804,2010-04-27 21:00:00,45.71,3,1,21
2805,2010-04-27 22:00:00,46.97,3,1,22
2806,2010-04-27 23:00:00,45.1,3,1,23
2808,2010-04-28 01:00:00,35.42,3,2,1
2809,2010-04-28 02:00:00,32.41,3,2,2
2810,2010-04-28 03:00:00,27.56,3,2,3
2811,2010-04-28 04:00:00,25.0,3,2,4
2812,2010-04-28 05:00:00,24.86,3,2,5
2813,2010-04-28 06:00:00,30.45,3,2,6
2814,2010-04-28 07:00:00,36.52,3,2,7
2815,2010-04-28 08:00:00,45.8,3,2,8
2816,2010-04-28 09:00:00,51.51,3,2,9
2817,2010-04-28 10:00:00,51.2,3,2,10
2818,2010-04-28 11:00:00,51.38,3,2,11
2819,2010-04-28 12:00:00,51.73,3,2,12
2820,2010-04-28 13:00:00,51.0,3,2,13
2821,2010-04-28 14:00:00,50.46,3,2,14
2822,2010-04-28 15:00:00,49.76,3,2,15
2823,2010-04-28 16:00:00,48.26,3,2,16
2824,2010-04-28 17:00:00,46.66,3,2,17
2825,2010-04-28 18:00:00,45.94,3,2,18
2826,2010-04-28 19:00:00,46.63,3,2,19
2827,2010-04-28 20:00:00,45.0,3,2,20
2828,2010-04-28 21:00:00,45.4,3,2,21
2829,2010-04-28 22:00:00,46.77,3,2,22
2830,2010-04-28 23:00:00,46.55,3,2,23
2832,2010-04-29 01:00:00,36.87,3,3,1
2833,2010-04-29 02:00:00,32.77,3,3,2
2834,2010-04-29 03:00:00,28.0,3,3,3
2835,2010-04-29 04:00:00,23.75,3,3,4
2836,2010-04-29 05:00:00,22.19,3,3,5
2837,2010-04-29 06:00:00,30.09,3,3,6
2838,2010-04-29 07:00:00,37.96,3,3,7
2839,2010-04-29 08:00:00,45.29,3,3,8
2840,2010-04-29 09:00:00,49.0,3,3,9
2841,2010-04-29 10:00:00,49.86,3,3,10
2842,2010-04-29 11:00:00,50.61,3,3,11
2843,2010-04-29 12:00:00,52.16,3,3,12
2844,2010-04-29 13:00:00,51.81,3,3,13
2845,2010-04-29 14:00:00,50.25,3,3,14
2846,2010-04-29 15:00:00,49.21,3,3,15
2847,2010-04-29 16:00:00,46.5,3,3,16
2848,2010-04-29 17:00:00,44.0,3,3,17
2849,2010-04-29 18:00:00,43.0,3,3,18
2850,2010-04-29 19:00:00,44.29,3,3,19
2851,2010-04-29 20:00:00,42.73,3,3,20
2852,2010-04-29 21:00:00,45.32,3,3,21
